ac002d2,ac002d3,ac002d1,mergeid
0.0,0.0,0.0,ES-787846-01
0.0,0.0,0.0,ES-787846-02
0.0,0.0,0.0,ES-788142-01
0.0,0.0,0.0,ES-788142-02
0.0,0.0,0.0,ES-788378-01
0.0,0.0,0.0,ES-788378-02
0.0,0.0,0.0,ES-788378-03
0.0,0.0,0.0,ES-789464-01
0.0,0.0,0.0,ES-790777-01
0.0,0.0,0.0,ES-790777-02
0.0,1.0,0.0,ES-790920-01
0.0,0.0,0.0,ES-790964-01
0.0,0.0,0.0,ES-790964-02
0.0,0.0,0.0,ES-791432-01
0.0,0.0,0.0,ES-791591-01
0.0,0.0,1.0,ES-791616-01
0.0,0.0,0.0,ES-791632-01
0.0,0.0,0.0,ES-792143-01
0.0,0.0,0.0,ES-792143-02
0.0,0.0,0.0,ES-792316-01
0.0,0.0,0.0,ES-792481-01
0.0,1.0,0.0,ES-792636-01
0.0,0.0,0.0,ES-792782-01
0.0,0.0,0.0,ES-792782-02
0.0,0.0,0.0,ES-793278-01
0.0,0.0,0.0,ES-793916-01
0.0,0.0,0.0,ES-794303-01
0.0,0.0,0.0,ES-794766-01
0.0,0.0,0.0,ES-794999-01
0.0,0.0,0.0,ES-795634-01
0.0,0.0,0.0,ES-798713-01
0.0,0.0,1.0,ES-799282-01
0.0,0.0,1.0,ES-799282-02
-1.0,-1.0,-1.0,ES-799282-03
0.0,0.0,0.0,ES-799285-01
0.0,0.0,0.0,ES-799285-02
0.0,0.0,0.0,ES-799511-01
0.0,0.0,0.0,ES-800884-01
0.0,0.0,0.0,ES-800884-02
0.0,0.0,0.0,ES-800959-01
0.0,0.0,0.0,ES-800959-02
0.0,0.0,0.0,ES-801404-01
0.0,0.0,0.0,ES-801404-02
0.0,0.0,0.0,ES-802227-01
0.0,0.0,0.0,ES-802227-02
0.0,0.0,0.0,ES-802302-01
0.0,0.0,0.0,ES-802302-02
0.0,0.0,0.0,ES-802424-01
1.0,0.0,1.0,ES-802424-02
0.0,0.0,1.0,ES-803750-01
0.0,0.0,0.0,ES-803884-01
0.0,0.0,0.0,ES-803950-01
0.0,0.0,0.0,ES-803950-02
0.0,0.0,0.0,ES-804020-01
0.0,0.0,0.0,ES-804542-01
0.0,0.0,0.0,ES-804542-02
0.0,0.0,0.0,ES-805164-01
0.0,0.0,0.0,ES-806151-01
0.0,0.0,0.0,ES-808248-01
-1.0,-1.0,-1.0,ES-808692-01
0.0,0.0,0.0,ES-808906-01
0.0,0.0,0.0,ES-809567-01
0.0,0.0,0.0,ES-809567-02
0.0,0.0,0.0,ES-810100-01
0.0,0.0,0.0,ES-810648-01
0.0,0.0,0.0,ES-810648-02
0.0,0.0,0.0,ES-810895-01
0.0,0.0,0.0,ES-810895-02
0.0,0.0,0.0,ES-811634-01
0.0,0.0,0.0,ES-811703-01
0.0,0.0,0.0,ES-811891-01
0.0,0.0,0.0,ES-811891-02
0.0,0.0,0.0,ES-811948-01
0.0,0.0,0.0,ES-811948-02
0.0,1.0,0.0,ES-812058-01
0.0,0.0,0.0,ES-813114-01
0.0,0.0,0.0,ES-813123-01
0.0,0.0,0.0,ES-813620-01
0.0,0.0,0.0,ES-814390-01
0.0,0.0,0.0,ES-814676-01
0.0,0.0,0.0,ES-815516-01
0.0,0.0,0.0,ES-815975-01
1.0,1.0,0.0,ES-816043-01
0.0,0.0,0.0,ES-817501-01
0.0,0.0,0.0,ES-817501-02
0.0,0.0,0.0,ES-817596-01
0.0,0.0,0.0,ES-818399-01
0.0,0.0,0.0,ES-818517-01
0.0,0.0,0.0,ES-818517-03
0.0,0.0,0.0,ES-819017-01
0.0,0.0,0.0,ES-819126-01
0.0,0.0,0.0,ES-819163-01
0.0,0.0,0.0,ES-820126-01
0.0,0.0,0.0,ES-820493-01
-1.0,-1.0,-1.0,ES-820686-01
0.0,0.0,0.0,ES-820686-02
0.0,0.0,0.0,ES-821500-01
0.0,0.0,0.0,ES-822746-01
0.0,0.0,0.0,ES-823093-01
0.0,0.0,0.0,ES-824767-01
0.0,0.0,0.0,ES-825413-01
0.0,0.0,0.0,ES-826870-01
0.0,0.0,0.0,ES-826948-01
0.0,0.0,0.0,ES-827058-01
0.0,0.0,0.0,ES-827597-01
0.0,0.0,0.0,ES-827621-01
0.0,0.0,0.0,ES-827678-01
0.0,0.0,0.0,ES-827678-02
0.0,0.0,0.0,ES-828312-01
0.0,0.0,0.0,ES-828312-02
0.0,0.0,0.0,ES-828627-01
0.0,1.0,0.0,ES-830314-01
0.0,0.0,0.0,ES-830402-01
0.0,0.0,0.0,ES-830402-02
0.0,0.0,0.0,ES-830460-01
0.0,0.0,0.0,ES-831334-01
0.0,0.0,0.0,ES-831334-02
0.0,0.0,0.0,ES-831458-01
0.0,0.0,0.0,ES-831458-02
0.0,0.0,0.0,ES-831820-01
0.0,0.0,0.0,ES-831881-01
1.0,0.0,0.0,ES-831884-01
0.0,0.0,0.0,ES-831884-02
0.0,0.0,0.0,ES-832364-01
0.0,0.0,0.0,ES-832653-01
0.0,0.0,0.0,ES-833466-01
0.0,0.0,0.0,ES-833466-02
0.0,0.0,0.0,ES-833819-01
0.0,0.0,0.0,ES-835014-01
0.0,0.0,0.0,ES-835768-01
0.0,0.0,0.0,ES-836052-01
0.0,0.0,0.0,ES-836052-02
0.0,0.0,0.0,ES-836332-01
0.0,0.0,0.0,ES-836368-01
0.0,0.0,0.0,ES-836852-01
0.0,0.0,0.0,ES-836852-02
0.0,0.0,0.0,ES-836914-01
0.0,0.0,0.0,ES-837095-01
0.0,0.0,0.0,ES-837095-02
0.0,0.0,0.0,ES-838658-01
0.0,0.0,0.0,ES-838658-02
0.0,0.0,0.0,ES-839111-01
0.0,0.0,0.0,ES-839801-01
0.0,0.0,0.0,ES-839801-02
0.0,0.0,0.0,ES-840150-01
0.0,0.0,1.0,ES-840319-01
0.0,0.0,0.0,ES-841858-01
0.0,0.0,0.0,ES-842658-01
0.0,0.0,0.0,ES-843743-01
0.0,0.0,0.0,ES-843743-02
0.0,1.0,0.0,ES-844359-01
0.0,0.0,0.0,ES-844359-02
0.0,0.0,0.0,ES-845157-01
0.0,0.0,0.0,ES-845157-02
0.0,0.0,0.0,ES-845411-01
0.0,0.0,0.0,ES-845590-01
0.0,0.0,0.0,ES-845590-02
0.0,0.0,0.0,ES-846670-01
0.0,0.0,0.0,ES-846670-02
0.0,0.0,0.0,ES-846974-01
0.0,0.0,0.0,ES-846974-02
1.0,0.0,0.0,ES-846988-01
0.0,0.0,0.0,ES-846988-02
0.0,0.0,0.0,ES-847671-01
0.0,0.0,0.0,ES-848170-01
0.0,0.0,0.0,ES-848171-01
0.0,1.0,0.0,ES-848777-01
0.0,0.0,0.0,ES-848900-01
0.0,0.0,0.0,ES-848900-02
0.0,0.0,0.0,ES-849840-01
0.0,0.0,0.0,ES-849840-02
0.0,0.0,0.0,ES-850550-01
0.0,0.0,0.0,ES-853645-01
0.0,0.0,0.0,ES-855245-01
0.0,0.0,0.0,ES-855245-03
0.0,0.0,0.0,ES-855415-01
0.0,0.0,0.0,ES-855415-02
0.0,0.0,0.0,ES-855501-01
0.0,0.0,0.0,ES-855501-02
0.0,0.0,0.0,ES-855501-03
0.0,0.0,0.0,ES-855546-01
0.0,0.0,0.0,ES-856021-01
0.0,0.0,0.0,ES-857018-01
0.0,0.0,0.0,ES-858106-01
1.0,0.0,0.0,ES-858106-02
0.0,0.0,0.0,ES-858156-01
0.0,0.0,0.0,ES-858376-01
0.0,0.0,0.0,ES-858921-01
0.0,0.0,0.0,ES-858921-02
0.0,1.0,0.0,ES-859529-01
0.0,0.0,0.0,ES-859633-02
0.0,0.0,0.0,ES-859800-01
0.0,0.0,0.0,ES-860670-01
0.0,0.0,0.0,ES-860670-02
0.0,0.0,0.0,ES-861022-01
0.0,0.0,0.0,ES-861193-03
0.0,0.0,0.0,ES-861193-04
0.0,0.0,1.0,ES-861650-01
0.0,0.0,0.0,ES-861917-01
0.0,0.0,0.0,ES-861917-02
0.0,0.0,0.0,ES-862317-01
0.0,0.0,0.0,ES-862353-01
0.0,0.0,0.0,ES-862353-02
0.0,0.0,0.0,ES-862413-01
0.0,0.0,0.0,ES-862560-01
0.0,0.0,0.0,ES-862560-02
0.0,0.0,0.0,ES-862560-03
0.0,1.0,0.0,ES-863464-01
0.0,1.0,0.0,ES-865459-01
0.0,0.0,0.0,ES-865967-01
0.0,0.0,0.0,ES-866375-01
0.0,0.0,0.0,ES-866375-02
0.0,0.0,0.0,ES-866639-02
0.0,0.0,0.0,ES-866925-01
1.0,0.0,0.0,ES-866925-02
0.0,0.0,0.0,ES-866925-03
0.0,1.0,0.0,ES-867536-01
0.0,0.0,0.0,ES-867536-02
0.0,0.0,0.0,ES-868271-01
0.0,0.0,0.0,ES-868278-01
0.0,0.0,0.0,ES-868278-02
0.0,0.0,0.0,ES-868340-01
0.0,0.0,0.0,ES-869630-01
0.0,0.0,0.0,ES-870527-01
0.0,0.0,0.0,ES-871644-01
0.0,0.0,0.0,ES-871644-02
0.0,0.0,0.0,ES-871820-01
0.0,0.0,0.0,ES-871820-02
0.0,0.0,0.0,ES-874578-01
0.0,0.0,0.0,ES-874578-02
0.0,0.0,0.0,ES-875133-01
0.0,0.0,0.0,ES-875164-01
0.0,0.0,0.0,ES-875903-01
0.0,0.0,0.0,ES-877005-01
0.0,0.0,0.0,ES-877005-02
0.0,0.0,0.0,ES-877049-01
0.0,0.0,0.0,ES-877049-02
0.0,0.0,0.0,ES-877135-01
0.0,0.0,0.0,ES-878137-01
0.0,0.0,0.0,ES-878849-01
0.0,0.0,0.0,ES-878930-01
0.0,0.0,0.0,ES-879387-01
0.0,0.0,0.0,ES-879429-01
0.0,0.0,0.0,ES-880489-01
0.0,0.0,0.0,ES-880489-02
0.0,0.0,0.0,ES-880905-01
0.0,0.0,0.0,ES-881141-01
0.0,1.0,0.0,ES-881274-01
0.0,0.0,0.0,ES-881773-01
0.0,0.0,0.0,ES-882383-01
0.0,0.0,0.0,ES-882383-02
0.0,0.0,0.0,ES-882875-01
0.0,0.0,0.0,ES-882877-01
0.0,0.0,0.0,ES-882877-02
0.0,0.0,0.0,ES-883745-01
0.0,0.0,0.0,ES-883745-02
0.0,0.0,0.0,ES-884478-01
0.0,0.0,0.0,ES-884478-02
0.0,0.0,0.0,ES-885243-01
0.0,0.0,0.0,ES-885243-02
0.0,1.0,0.0,ES-885885-01
0.0,0.0,0.0,ES-885897-01
0.0,0.0,0.0,ES-885897-02
0.0,0.0,0.0,ES-886123-01
0.0,0.0,0.0,ES-887011-01
0.0,0.0,0.0,ES-887011-02
0.0,0.0,0.0,ES-887085-01
0.0,1.0,0.0,ES-887702-01
0.0,0.0,0.0,ES-888392-01
0.0,0.0,0.0,ES-888777-01
0.0,0.0,0.0,ES-889101-01
0.0,0.0,0.0,ES-889757-01
0.0,0.0,0.0,ES-889757-02
0.0,0.0,0.0,ES-889945-01
0.0,0.0,0.0,ES-889945-02
1.0,1.0,1.0,ES-890308-01
0.0,0.0,0.0,ES-890592-01
0.0,0.0,0.0,ES-890592-02
0.0,0.0,0.0,ES-890759-01
0.0,1.0,0.0,ES-890999-01
0.0,0.0,0.0,ES-890999-02
0.0,0.0,0.0,ES-891158-01
0.0,0.0,0.0,ES-891158-02
0.0,0.0,0.0,ES-891310-01
0.0,0.0,0.0,ES-891822-01
0.0,0.0,0.0,ES-891822-02
0.0,0.0,0.0,ES-894275-01
0.0,0.0,0.0,ES-894275-02
0.0,0.0,0.0,ES-894433-01
0.0,0.0,0.0,ES-894512-01
0.0,0.0,0.0,ES-894512-02
0.0,0.0,0.0,ES-894550-01
0.0,0.0,0.0,ES-894835-01
0.0,0.0,0.0,ES-894835-02
0.0,0.0,0.0,ES-894928-01
0.0,0.0,0.0,ES-894928-02
0.0,0.0,0.0,ES-894928-03
0.0,0.0,0.0,ES-896506-01
0.0,0.0,0.0,ES-896506-02
0.0,0.0,0.0,ES-896915-01
0.0,0.0,0.0,ES-897214-01
0.0,0.0,0.0,ES-898143-01
0.0,0.0,0.0,ES-898677-01
0.0,0.0,0.0,ES-898773-01
0.0,0.0,0.0,ES-898773-02
0.0,0.0,0.0,ES-899115-01
0.0,0.0,0.0,ES-899115-02
0.0,0.0,0.0,ES-899437-01
0.0,1.0,0.0,ES-900008-01
0.0,0.0,0.0,ES-902104-01
0.0,0.0,0.0,ES-902313-01
0.0,0.0,0.0,ES-903356-01
0.0,0.0,0.0,ES-903856-01
0.0,0.0,0.0,ES-903856-02
0.0,0.0,0.0,ES-904117-01
0.0,0.0,0.0,ES-904117-02
0.0,0.0,0.0,ES-907780-01
0.0,0.0,0.0,ES-909215-01
0.0,0.0,0.0,ES-909244-01
0.0,0.0,0.0,ES-912048-01
0.0,0.0,0.0,ES-912092-01
0.0,0.0,0.0,ES-913499-01
0.0,0.0,0.0,ES-913983-01
0.0,0.0,0.0,ES-914152-01
0.0,0.0,0.0,ES-914152-02
0.0,0.0,0.0,ES-914914-01
0.0,0.0,0.0,ES-914914-02
0.0,0.0,0.0,ES-915782-01
0.0,0.0,0.0,ES-915856-01
0.0,0.0,0.0,ES-915868-01
0.0,0.0,0.0,ES-915868-02
0.0,0.0,0.0,ES-916281-01
0.0,0.0,0.0,ES-918157-01
-1.0,-1.0,-1.0,ES-918157-02
0.0,0.0,0.0,ES-919015-01
0.0,0.0,0.0,ES-919015-02
0.0,0.0,0.0,ES-920089-01
0.0,0.0,0.0,ES-920239-01
0.0,0.0,0.0,ES-920239-02
0.0,0.0,0.0,ES-920450-01
0.0,0.0,0.0,ES-920904-01
0.0,0.0,0.0,ES-920904-02
0.0,1.0,0.0,ES-923080-01
0.0,1.0,0.0,ES-923080-02
0.0,0.0,0.0,ES-923272-01
0.0,0.0,0.0,ES-924578-01
0.0,1.0,0.0,ES-925136-01
1.0,1.0,1.0,ES-925136-02
0.0,0.0,0.0,ES-925621-01
0.0,0.0,0.0,ES-926072-01
0.0,0.0,0.0,ES-926135-01
0.0,0.0,0.0,ES-926135-02
0.0,0.0,0.0,ES-926786-01
0.0,0.0,0.0,ES-926786-02
0.0,0.0,0.0,ES-927405-01
0.0,1.0,0.0,ES-927847-01
0.0,0.0,0.0,ES-929070-01
0.0,0.0,0.0,ES-929070-02
0.0,0.0,0.0,ES-929262-01
0.0,0.0,0.0,ES-929262-02
0.0,0.0,0.0,ES-929262-03
0.0,0.0,0.0,ES-930406-01
0.0,0.0,0.0,ES-931218-01
0.0,0.0,0.0,ES-931218-02
0.0,0.0,0.0,ES-932056-01
0.0,0.0,0.0,ES-932188-01
0.0,0.0,0.0,ES-932188-02
0.0,0.0,0.0,ES-932962-01
0.0,0.0,0.0,ES-934432-01
0.0,0.0,0.0,ES-935280-01
0.0,0.0,0.0,ES-935573-01
1.0,0.0,0.0,ES-936057-01
0.0,0.0,0.0,ES-937101-01
0.0,0.0,0.0,ES-937195-01
0.0,0.0,0.0,ES-937370-01
0.0,0.0,0.0,ES-939050-01
0.0,0.0,0.0,ES-939989-01
0.0,0.0,0.0,ES-940921-01
0.0,0.0,0.0,ES-940921-02
0.0,0.0,0.0,ES-941129-01
0.0,0.0,0.0,ES-941495-01
0.0,0.0,0.0,ES-942960-01
0.0,1.0,0.0,ES-944290-01
0.0,0.0,1.0,ES-944310-01
0.0,0.0,0.0,ES-944310-02
0.0,0.0,0.0,ES-945378-01
0.0,0.0,0.0,ES-945378-02
0.0,0.0,0.0,ES-945493-01
0.0,0.0,0.0,ES-945493-02
0.0,0.0,0.0,ES-946173-01
0.0,0.0,0.0,ES-946811-01
0.0,0.0,0.0,ES-946811-02
0.0,0.0,0.0,ES-947029-01
0.0,0.0,0.0,ES-947291-01
0.0,0.0,0.0,ES-948779-02
0.0,0.0,0.0,ES-950727-01
0.0,0.0,0.0,ES-950727-02
0.0,0.0,0.0,ES-950868-01
0.0,0.0,0.0,ES-951706-01
0.0,0.0,0.0,ES-953495-01
0.0,0.0,0.0,ES-954131-01
0.0,0.0,0.0,ES-954862-01
0.0,0.0,0.0,ES-954877-01
0.0,0.0,1.0,ES-954877-02
0.0,0.0,0.0,ES-954936-01
0.0,0.0,0.0,ES-955184-01
0.0,0.0,0.0,ES-956117-02
0.0,0.0,0.0,ES-956126-01
0.0,0.0,0.0,ES-957675-01
0.0,0.0,0.0,ES-958496-01
1.0,0.0,0.0,ES-958794-01
0.0,1.0,0.0,ES-959691-01
0.0,1.0,0.0,ES-959691-02
0.0,0.0,0.0,ES-960206-01
0.0,0.0,0.0,ES-960206-02
0.0,0.0,0.0,ES-960388-01
0.0,0.0,0.0,ES-961282-01
0.0,0.0,0.0,ES-961282-02
0.0,0.0,0.0,ES-962836-01
0.0,0.0,1.0,ES-963982-01
0.0,0.0,1.0,ES-963982-02
0.0,0.0,0.0,ES-964286-01
0.0,0.0,0.0,ES-964359-01
0.0,0.0,0.0,ES-964359-02
0.0,1.0,0.0,ES-965977-01
0.0,1.0,0.0,ES-965987-01
0.0,1.0,0.0,ES-966309-01
0.0,1.0,0.0,ES-967084-01
0.0,0.0,0.0,ES-967535-01
0.0,0.0,0.0,ES-967535-02
0.0,0.0,0.0,ES-967798-01
0.0,0.0,0.0,ES-967798-02
0.0,0.0,0.0,ES-969263-01
0.0,0.0,0.0,ES-969963-01
0.0,0.0,0.0,ES-970479-01
0.0,0.0,0.0,ES-970479-02
0.0,0.0,0.0,ES-972371-01
0.0,0.0,0.0,ES-972436-01
0.0,0.0,0.0,ES-972436-02
0.0,0.0,0.0,ES-972864-01
0.0,0.0,0.0,ES-972864-02
0.0,0.0,0.0,ES-973165-01
0.0,1.0,0.0,ES-973435-01
0.0,0.0,0.0,ES-975330-01
0.0,0.0,0.0,ES-975330-02
0.0,0.0,0.0,ES-976679-01
0.0,0.0,0.0,ES-976688-01
0.0,0.0,0.0,ES-976688-02
0.0,0.0,1.0,ES-977587-01
0.0,0.0,0.0,ES-977815-01
0.0,0.0,0.0,ES-977815-02
0.0,0.0,0.0,ES-977815-03
0.0,0.0,0.0,ES-978311-02
0.0,0.0,0.0,ES-978578-01
0.0,0.0,0.0,ES-978791-01
0.0,0.0,0.0,ES-978791-02
0.0,0.0,0.0,ES-980408-01
0.0,0.0,0.0,ES-980408-02
0.0,0.0,0.0,ES-981265-01
0.0,0.0,0.0,ES-981753-01
0.0,0.0,0.0,ES-981792-01
0.0,0.0,0.0,ES-984327-01
0.0,0.0,0.0,ES-984327-02
0.0,1.0,0.0,ES-985482-01
0.0,0.0,0.0,ES-985679-01
0.0,0.0,0.0,ES-985679-02
0.0,0.0,0.0,ES-986384-01
0.0,0.0,0.0,ES-988372-01
1.0,0.0,0.0,ES-988618-01
1.0,0.0,0.0,ES-988618-03
0.0,0.0,0.0,ES-988618-04
0.0,0.0,0.0,ES-988662-01
0.0,0.0,0.0,ES-989037-01
0.0,0.0,0.0,ES-989037-02
-1.0,-1.0,-1.0,ES-991445-01
0.0,1.0,0.0,ES-991691-01
0.0,0.0,0.0,ES-992385-01
0.0,0.0,0.0,ES-993589-01
0.0,1.0,0.0,ES-993834-01
0.0,0.0,0.0,ES-994503-01
0.0,0.0,0.0,ES-994514-01
0.0,0.0,0.0,ES-995872-01
0.0,0.0,0.0,ES-996390-01
0.0,0.0,0.0,ES-996390-02
0.0,0.0,0.0,ES-996835-01
0.0,0.0,0.0,ES-996835-02
0.0,0.0,0.0,ES-998188-01
0.0,0.0,0.0,ES-998188-02
1.0,0.0,0.0,ES-998278-01
0.0,0.0,0.0,ES-998395-01
0.0,0.0,0.0,ES-998807-01
0.0,0.0,0.0,ES-998807-02
0.0,0.0,0.0,ES-999046-01
0.0,0.0,0.0,ES-999680-01
0.0,0.0,0.0,ES-999718-01
0.0,0.0,0.0,FR-000016-01
0.0,0.0,0.0,FR-000016-02
0.0,1.0,1.0,FR-000651-01
0.0,0.0,1.0,FR-000651-02
0.0,1.0,0.0,FR-001309-01
0.0,1.0,0.0,FR-001309-02
0.0,1.0,0.0,FR-001526-01
0.0,1.0,0.0,FR-001526-02
0.0,0.0,0.0,FR-001887-01
0.0,0.0,0.0,FR-001887-02
0.0,0.0,0.0,FR-002013-01
-1.0,-1.0,-1.0,FR-002013-02
0.0,0.0,0.0,FR-002785-01
0.0,0.0,0.0,FR-002808-01
0.0,0.0,1.0,FR-003038-01
0.0,1.0,1.0,FR-003038-02
0.0,1.0,0.0,FR-003158-01
0.0,1.0,0.0,FR-003227-01
0.0,0.0,0.0,FR-003227-02
0.0,0.0,0.0,FR-004062-01
0.0,1.0,0.0,FR-004062-02
0.0,0.0,0.0,FR-004300-01
0.0,1.0,0.0,FR-005140-01
0.0,0.0,0.0,FR-005252-01
0.0,1.0,0.0,FR-005596-01
0.0,0.0,1.0,FR-005802-01
0.0,0.0,0.0,FR-005802-02
0.0,1.0,0.0,FR-006643-01
0.0,0.0,0.0,FR-006668-01
0.0,0.0,0.0,FR-006668-02
0.0,1.0,1.0,FR-006992-01
1.0,1.0,1.0,FR-006992-02
0.0,0.0,1.0,FR-007396-01
0.0,1.0,1.0,FR-007396-02
0.0,0.0,0.0,FR-008265-01
0.0,1.0,0.0,FR-008265-02
0.0,0.0,0.0,FR-008436-01
0.0,0.0,1.0,FR-010100-01
0.0,0.0,1.0,FR-010103-01
0.0,1.0,0.0,FR-010803-01
0.0,0.0,0.0,FR-011282-01
0.0,1.0,1.0,FR-011576-01
0.0,0.0,1.0,FR-011657-01
0.0,1.0,0.0,FR-011657-02
0.0,1.0,1.0,FR-012164-01
0.0,0.0,0.0,FR-012164-02
0.0,1.0,0.0,FR-012178-01
0.0,0.0,0.0,FR-013316-01
0.0,1.0,0.0,FR-013856-01
0.0,0.0,0.0,FR-014199-01
0.0,0.0,0.0,FR-014680-01
0.0,0.0,0.0,FR-014680-02
0.0,0.0,1.0,FR-015077-01
0.0,0.0,0.0,FR-015077-02
0.0,0.0,0.0,FR-015293-01
0.0,0.0,0.0,FR-015293-02
0.0,0.0,0.0,FR-015934-01
0.0,1.0,1.0,FR-016881-01
0.0,0.0,0.0,FR-016951-01
-1.0,-1.0,-1.0,FR-016951-02
1.0,1.0,1.0,FR-017350-01
0.0,0.0,1.0,FR-018046-02
0.0,0.0,1.0,FR-018467-01
-1.0,-1.0,-1.0,FR-018467-02
0.0,0.0,0.0,FR-019500-01
0.0,0.0,0.0,FR-019589-01
0.0,0.0,0.0,FR-020017-01
0.0,1.0,0.0,FR-020417-01
-1.0,-1.0,-1.0,FR-020417-02
0.0,1.0,0.0,FR-020727-01
0.0,0.0,0.0,FR-020727-02
0.0,0.0,0.0,FR-021250-01
0.0,0.0,0.0,FR-021748-01
0.0,0.0,0.0,FR-021748-02
0.0,0.0,0.0,FR-022202-01
0.0,0.0,0.0,FR-022202-02
0.0,0.0,0.0,FR-022265-02
0.0,0.0,0.0,FR-022834-01
-1.0,-1.0,-1.0,FR-022834-02
0.0,0.0,0.0,FR-023993-01
0.0,0.0,0.0,FR-024147-01
0.0,0.0,0.0,FR-024215-01
0.0,0.0,0.0,FR-024215-02
0.0,1.0,0.0,FR-024690-01
0.0,1.0,0.0,FR-024690-02
0.0,0.0,0.0,FR-025182-02
0.0,0.0,0.0,FR-025463-01
0.0,0.0,0.0,FR-025602-01
0.0,0.0,0.0,FR-025932-01
0.0,0.0,0.0,FR-026082-01
0.0,0.0,0.0,FR-026082-02
1.0,0.0,1.0,FR-029106-01
0.0,0.0,1.0,FR-029106-02
0.0,1.0,0.0,FR-029369-01
0.0,0.0,0.0,FR-029679-01
0.0,1.0,0.0,FR-029836-02
0.0,0.0,0.0,FR-030658-01
0.0,0.0,1.0,FR-030855-01
1.0,1.0,0.0,FR-031450-01
0.0,1.0,0.0,FR-032321-01
0.0,0.0,0.0,FR-032321-02
0.0,0.0,0.0,FR-032893-01
0.0,0.0,0.0,FR-032893-02
0.0,0.0,0.0,FR-033491-01
0.0,0.0,0.0,FR-033550-01
0.0,0.0,0.0,FR-034480-01
0.0,0.0,0.0,FR-034788-01
0.0,0.0,0.0,FR-034866-01
0.0,0.0,0.0,FR-034866-02
0.0,1.0,0.0,FR-035048-01
0.0,0.0,0.0,FR-035321-01
0.0,1.0,0.0,FR-035321-02
0.0,0.0,0.0,FR-037541-01
0.0,0.0,0.0,FR-038131-01
0.0,0.0,0.0,FR-038337-02
0.0,0.0,0.0,FR-038337-03
0.0,0.0,0.0,FR-038677-01
0.0,0.0,0.0,FR-039284-01
0.0,1.0,0.0,FR-039498-01
0.0,1.0,0.0,FR-039498-02
0.0,0.0,0.0,FR-040248-01
0.0,0.0,0.0,FR-040248-02
0.0,1.0,0.0,FR-040489-01
0.0,1.0,0.0,FR-040489-02
0.0,0.0,0.0,FR-041320-01
0.0,0.0,0.0,FR-042017-01
0.0,0.0,0.0,FR-042017-02
0.0,0.0,0.0,FR-042659-01
0.0,0.0,0.0,FR-042858-01
0.0,0.0,0.0,FR-042858-02
0.0,0.0,0.0,FR-043305-01
0.0,0.0,0.0,FR-043305-02
0.0,0.0,0.0,FR-043363-01
0.0,1.0,0.0,FR-043363-02
0.0,0.0,0.0,FR-043366-01
0.0,0.0,0.0,FR-043659-01
0.0,0.0,0.0,FR-043659-02
0.0,0.0,0.0,FR-044050-01
-1.0,-1.0,-1.0,FR-044050-02
0.0,1.0,0.0,FR-044075-01
0.0,0.0,0.0,FR-044075-02
0.0,0.0,0.0,FR-044368-01
0.0,0.0,0.0,FR-044368-02
0.0,0.0,0.0,FR-044799-01
0.0,0.0,0.0,FR-044799-02
0.0,0.0,0.0,FR-044853-01
-1.0,-1.0,-1.0,FR-044853-02
0.0,0.0,0.0,FR-045966-01
0.0,0.0,0.0,FR-045966-02
0.0,1.0,0.0,FR-046738-01
0.0,0.0,1.0,FR-047097-01
0.0,0.0,0.0,FR-047351-01
0.0,1.0,0.0,FR-047351-02
0.0,0.0,1.0,FR-047667-01
0.0,0.0,0.0,FR-047667-02
0.0,0.0,0.0,FR-048338-01
0.0,1.0,0.0,FR-048338-02
0.0,0.0,0.0,FR-049077-01
0.0,0.0,0.0,FR-049207-01
0.0,1.0,0.0,FR-049543-01
0.0,1.0,0.0,FR-049543-02
0.0,0.0,0.0,FR-049893-01
0.0,0.0,0.0,FR-050445-01
0.0,0.0,0.0,FR-050445-02
0.0,0.0,0.0,FR-050636-01
0.0,0.0,0.0,FR-050636-02
0.0,1.0,0.0,FR-050648-01
0.0,0.0,0.0,FR-050648-02
0.0,0.0,0.0,FR-050757-01
0.0,0.0,1.0,FR-051124-01
0.0,0.0,0.0,FR-051129-01
0.0,1.0,0.0,FR-051655-01
0.0,0.0,0.0,FR-054418-01
0.0,0.0,0.0,FR-054418-02
0.0,1.0,1.0,FR-054606-01
0.0,0.0,0.0,FR-054726-01
1.0,0.0,0.0,FR-054726-02
0.0,1.0,0.0,FR-054920-01
0.0,1.0,0.0,FR-054920-02
1.0,1.0,1.0,FR-054993-01
0.0,0.0,0.0,FR-055701-01
0.0,0.0,1.0,FR-055701-02
0.0,1.0,0.0,FR-056404-01
0.0,0.0,0.0,FR-056404-02
0.0,0.0,0.0,FR-057496-01
0.0,1.0,1.0,FR-057716-01
1.0,1.0,1.0,FR-057716-02
0.0,1.0,0.0,FR-058444-01
0.0,0.0,0.0,FR-058530-01
0.0,0.0,0.0,FR-058530-02
0.0,0.0,0.0,FR-058927-01
0.0,0.0,0.0,FR-058927-02
0.0,0.0,1.0,FR-059606-01
0.0,0.0,0.0,FR-059606-02
0.0,0.0,0.0,FR-059664-01
0.0,0.0,0.0,FR-059931-01
0.0,0.0,0.0,FR-059931-02
0.0,0.0,0.0,FR-060013-01
0.0,0.0,0.0,FR-060013-02
0.0,1.0,0.0,FR-060115-01
0.0,1.0,1.0,FR-060692-01
0.0,0.0,0.0,FR-061636-01
